latitude,longitude,depth,mag,place,locationSource,zone
-15.248,-173.957,61.13,4.2,"80 km NNW of Hihifo, Tonga",us,red
61.276,-149.217,20.0,1.6,"19 km ESE of Eagle River, Alaska",ak,red
-10.89,-76.145,111.04,4.3,"12 km WNW of Carhuamayo, Peru",us,red
-5.856,147.136,124.56,4.1,"97 km N of Lae, Papua New Guinea",us,red
59.851,-152.849,98.8,1.9,"57 km W of Anchor Point, Alaska",ak,red
54.991,-159.995,35.0,2.7,,us,red
28.744,142.513,14.22,4.2,"Bonin Islands, Japan region",us,red
-6.339,-106.945,10.0,4.6,central East Pacific Rise,us,red
-6.276,-107.052,10.0,4.5,central East Pacific Rise,us,red
66.198,-149.442,13.9,3.0,"26 km NW of Stevens Village, Alaska",ak,red
60.452,-150.953,56.6,1.5,"7 km SE of Soldotna, Alaska",ak,red
60.728,-152.027,80.9,1.5,"40 km W of Nikiski, Alaska",ak,red
61.733,-146.541,13.5,1.8,"31 km SSE of Nelchina, Alaska",ak,red
19.17,-155.486,31.52,1.98,"Island of Hawaii, Hawaii",hv,red
46.003,-112.47,-2.0,1.74,"4 km E of Butte, Montana",mb,green
19.172,-155.491,31.62,2.65,"3 km SSW of Pāhala, Hawaii",hv,red
17.984,-66.836,16.53,2.11,,pr,yellow
57.747,-156.15,7.8,1.5,"78 km ENE of Ugashik, Alaska",ak,red
19.627,-65.343,39.0,3.81,"142 km NNE of Vieques, Puerto Rico",pr,yellow
13.233,-89.318,67.73,4.4,"28 km S of La Libertad, El Salvador",us,red
39.624,-119.631,11.6,3.6,Nevada,nn,yellow
-5.041,133.77,10.0,4.2,"130 km ENE of Tual, Indonesia",us,red
53.573,-164.548,24.7,2.2,"102 km SE of Akutan, Alaska",ak,red
17.967,-66.948,9.71,1.81,"4 km SW of Fuig, Puerto Rico",pr,yellow
40.251,-121.095,-0.09,2.14,"2 km WNW of East Shore, CA",nc,yellow
44.301,-115.177,8.89,2.25,southern Idaho,mb,green
19.39,-155.244,1.55,2.55,"5 km S of Volcano, Hawaii",hv,red
-11.745,166.469,161.61,4.9,"134 km SSE of Lata, Solomon Islands",us,red
38.127,-121.643,8.46,4.24,"5 km SW of Isleton, CA",nc,yellow
42.864,144.937,70.99,4.4,"Hokkaido, Japan region",us,red
46.66,152.541,54.96,4.3,Kuril Islands,us,red
29.675,81.256,10.0,4.4,"55 km NE of Dipayal, Nepal",us,red
59.435,-154.54,169.2,2.7,"13 km E of Kokhanok, Alaska",ak,red
19.358,-155.298,2.1,2.13,"11 km SW of Volcano, Hawaii",hv,red
63.566,-150.769,6.6,1.5,"47 km E of Denali National Park, Alaska",ak,red
64.342,-149.722,11.3,1.9,"25 km W of Anderson, Alaska",ak,red
64.602,-138.9,0.9,1.6,"65 km NNE of Dawson City, Canada",ak,red
37.204,-116.186,0.0,1.7,"60 km ENE of Beatty, Nevada",us,red
69.255,-144.693,11.0,1.5,"106 km SSW of Kaktovik, Alaska",ak,red
14.888,-93.562,43.46,4.6,"75 km SW of La Esperanza (El Zapotal), Mexico",us,red
-55.3,158.77,10.0,4.7,,us,red
32.76,-115.508,11.2,1.66,"4 km NNE of Heber, CA",ci,yellow
60.569,-151.679,77.9,1.9,"20 km WSW of Salamatof, Alaska",ak,red
32.455,-102.072,8.58,2.1,,tx,red
61.634,-149.484,22.3,1.6,"3 km WNW of Tanaina, Alaska",ak,red
59.203,-153.07,74.9,2.9,"67 km WSW of Nanwalek, Alaska",ak,red
61.086,-151.364,65.1,1.7,Southern Alaska,ak,red
-19.38,-172.829,10.0,4.9,"145 km ESE of Neiafu, Tonga",us,red
31.681,-104.449,5.21,2.0,"55 km S of Whites City, New Mexico",tx,red
40.325,-124.111,32.81,1.66,"15 km E of Petrolia, CA",nc,yellow
61.424,-150.648,60.4,2.9,"15 km SSW of Susitna, Alaska",ak,red
38.205,27.65,11.71,4.2,"1 km S of Bayındır, Turkey",us,red
53.966,-164.528,25.6,2.2,"Unimak Island region, Alaska",ak,red
19.367,-155.289,1.31,1.78,"10 km SW of Volcano, Hawaii",hv,red
19.363,-155.277,2.45,1.73,"9 km SSW of Volcano, Hawaii",hv,red
19.339,-155.3,2.56,1.77,"13 km SSW of Volcano, Hawaii",hv,red
52.271,178.614,185.3,2.9,"Rat Islands, Aleutian Islands, Alaska",ak,red
-19.945,-174.899,81.48,4.5,,us,red
59.812,-152.852,101.0,1.7,"57 km W of Anchor Point, Alaska",ak,red
31.668,-104.367,4.92,2.1,"56 km S of Whites City, New Mexico",tx,red
39.628,-119.647,9.0,1.7,"5 km ESE of Spanish Springs, Nevada",nn,yellow
-55.326,-128.457,10.0,5.5,,us,red
40.498,-124.459,24.94,2.58,"19 km WSW of Ferndale, CA",nc,yellow
39.63,-119.643,10.8,2.1,"5 km ESE of Spanish Springs, Nevada",nn,yellow
38.789,-122.737,1.51,1.85,"2 km NE of The Geysers, CA",nc,yellow
31.673,-104.371,5.21,3.0,"55 km S of Whites City, New Mexico",tx,red
61.674,-151.774,99.6,1.8,"40 km SSW of Skwentna, Alaska",ak,red
31.657,-104.359,7.19,1.9,western Texas,tx,red
51.298,-178.302,24.2,2.0,"132 km WSW of Adak, Alaska",ak,red
31.672,-104.364,4.2,2.6,"55 km S of Whites City, New Mexico",tx,red
31.669,-104.368,6.08,3.4,"56 km S of Whites City, New Mexico",tx,red
31.673,-104.363,6.08,2.4,"55 km S of Whites City, New Mexico",tx,red
59.918,-153.435,131.7,2.0,"40 km ENE of Pedro Bay, Alaska",ak,red
31.671,-104.371,6.18,3.9,"55 km S of Whites City, New Mexico",tx,red
44.328,-115.181,10.72,2.4,"22 km WNW of Stanley, Idaho",mb,green
37.618,-122.376,11.45,1.8,"2 km NNE of Millbrae, CA",nc,yellow
57.95,-154.809,68.4,2.0,"47 km NNW of Karluk, Alaska",ak,red
62.919,-151.06,0.0,1.7,"49 km NNW of Petersville, Alaska",ak,red
51.826,178.642,101.5,2.5,"Rat Islands, Aleutian Islands, Alaska",ak,red
13.385,146.233,10.0,5.2,"146 km E of Yigo Village, Guam",us,red
51.611,179.388,73.9,2.4,"276 km W of Adak, Alaska",ak,red
31.67,-104.326,7.06,2.1,"56 km S of Whites City, New Mexico",tx,red
-4.4,153.422,115.34,4.9,"128 km E of Kokopo, Papua New Guinea",us,red
51.287,-178.287,16.7,2.1,"131 km WSW of Adak, Alaska",ak,red
59.877,-152.874,96.4,1.9,"59 km W of Anchor Point, Alaska",ak,red
31.668,-104.186,6.8,1.9,western Texas,tx,red
60.393,-152.216,80.7,1.5,"48 km NW of Ninilchik, Alaska",ak,red
60.008,-152.962,128.3,1.6,"68 km WNW of Anchor Point, Alaska",ak,red
36.49,-89.553,9.16,2.56,southeastern Missouri,nm,green
19.118,-67.077,60.0,4.22,"68 km N of Isabela, Puerto Rico",pr,yellow
31.669,-104.186,6.34,2.4,,tx,red
31.655,-104.463,6.13,2.0,"58 km S of Whites City, New Mexico",tx,red
51.33,-178.389,25.6,1.8,"135 km WSW of Adak, Alaska",ak,red
37.487,-121.598,4.75,1.94,"24 km ENE of Alum Rock, CA",nc,yellow
58.036,-138.939,11.0,2.5,Southeastern Alaska,ak,red
31.676,-104.453,5.98,1.7,"55 km S of Whites City, New Mexico",tx,red
-6.006,130.752,91.54,4.2,"225 km W of Tual, Indonesia",us,red
31.69,-104.444,5.62,3.9,western Texas,tx,red
19.337,-155.315,3.24,2.09,"14 km SW of Volcano, Hawaii",hv,red
53.586,-165.469,49.4,2.0,"64 km SSE of Akutan, Alaska",ak,red
19.19,-155.43,31.19,1.86,"Island of Hawaii, Hawaii",hv,red
51.409,-178.399,36.5,1.8,"132 km WSW of Adak, Alaska",ak,red
51.994,-174.042,80.2,3.2,"25 km SSE of Atka, Alaska",ak,red
37.763,-122.007,8.91,1.58,"3 km SW of San Ramon, CA",nc,yellow
62.383,-147.81,14.2,1.5,"59 km NW of Eureka Roadhouse, Alaska",ak,red
52.506,-170.523,34.13,3.5,"122 km WSW of Nikolski, Alaska",us,red
60.365,-148.565,0.0,1.6,"43 km E of Primrose, Alaska",ak,red
35.287,-117.489,2.19,1.79,"16 km SE of Johannesburg, CA",ci,yellow
39.187,-120.443,10.3,1.7,"14 km S of Kingvale, California",nn,yellow
40.612,-125.256,18.68,2.82,"84 km W of Ferndale, CA",nc,yellow
60.281,-148.369,0.0,1.5,"31 km NW of Chenega, Alaska",ak,red
19.383,-155.282,0.89,1.92,"8 km SW of Volcano, Hawaii",hv,red
28.825,-98.453,0.02,2.2,southern Texas,tx,red
50.01,-178.67,20.3,3.0,"251 km SW of Adak, Alaska",ak,red
36.621,-116.252,6.8,1.6,California-Nevada border region,nn,yellow
44.61,-111.171,9.41,1.81,"7 km SW of West Yellowstone, Montana",uu,green
51.358,-177.606,33.8,2.0,"88 km SW of Adak, Alaska",ak,red
35.675,-117.529,10.01,1.65,"14 km ENE of Ridgecrest, CA",ci,yellow
19.2,-155.132,39.52,1.87,"28 km SSE of Volcano, Hawaii",hv,red
-23.597,-66.924,217.23,4.4,"92 km NW of San Antonio de los Cobres, Argentina",us,red
37.571,-118.765,4.7,1.74,"8 km W of Toms Place, CA",nc,yellow
19.21,-155.372,32.44,2.23,"11 km E of Pāhala, Hawaii",hv,red
46.9,-112.429,1.68,1.7,,mb,green
60.484,-152.082,83.5,2.1,"44 km W of Kalifornsky, Alaska",ak,red
19.361,-155.293,1.64,2.43,"10 km SW of Volcano, Hawaii",hv,red
19.369,-155.0,1.75,2.6,"Island of Hawaii, Hawaii",hv,red
34.559,-119.137,1.61,1.63,"16 km NE of Ojai, CA",ci,yellow
37.524,68.735,33.17,4.4,"8 km WSW of Orzu, Tajikistan",us,red
31.656,-104.473,5.59,2.0,"58 km S of Whites City, New Mexico",tx,red
19.379,-155.273,1.17,1.85,"8 km SSW of Volcano, Hawaii",hv,red
63.068,-150.615,118.3,3.1,Central Alaska,ak,red
56.748,-155.421,26.2,2.9,"79 km WSW of Akhiok, Alaska",ak,red
19.315,-155.3,6.1,1.89,"15 km SSW of Volcano, Hawaii",hv,red
63.429,-150.222,117.9,1.6,"63 km W of Cantwell, Alaska",ak,red
19.184,-67.032,58.0,3.68,"75 km N of Isabela, Puerto Rico",pr,yellow
33.189,-115.611,2.8,1.57,"10 km WSW of Niland, CA",ci,yellow
35.174,-84.508,16.7,2.14,"13 km E of Benton, Tennessee",se,green
39.509,-123.004,5.02,2.13,"12 km NNW of Lake Pillsbury, CA",nc,yellow
62.261,-149.668,60.0,1.5,"14 km NE of Susitna North, Alaska",ak,red
58.944,-154.318,123.1,1.7,"61 km SSE of Kokhanok, Alaska",ak,red
64.621,-162.425,17.2,1.7,northern Alaska,ak,red
17.906,-66.95,8.58,1.54,Puerto Rico region,pr,yellow
17.924,-66.949,9.78,2.53,"6 km SW of Guánica, Puerto Rico",pr,yellow
36.178,-89.452,10.15,1.8,"10 km SSE of Ridgely, Tennessee",nm,green
28.924,-98.05,0.02,1.8,southern Texas,tx,red
66.532,-147.581,8.2,1.5,"20 km NNW of Beaver, Alaska",ak,red
32.138,-115.135,19.64,2.73,"10 km SSE of Alberto Oviedo Mota, B.C., MX",ci,yellow
19.196,-155.505,32.14,3.01,"2 km WSW of Pāhala, Hawaii",hv,red
44.101,147.231,111.75,4.5,"52 km NE of Shikotan, Russia",us,red
-28.925,-177.013,47.39,4.5,Kermadec Islands region,us,red
-29.262,-177.603,70.45,4.7,,us,red
-6.934,150.615,10.0,4.4,"142 km SE of Kandrian, Papua New Guinea",us,red
19.183,-155.501,32.83,2.1,"3 km SW of Pāhala, Hawaii",hv,red
-29.187,-176.122,10.0,5.2,Kermadec Islands region,us,red
-24.205,-66.996,193.74,4.2,"68 km W of San Antonio de los Cobres, Argentina",us,red
44.66,-110.956,6.44,1.52,Wyoming,uu,green
39.543,-119.502,6.4,1.5,"21 km WSW of Wadsworth, Nevada",nn,yellow
-30.303,-72.085,15.01,4.7,"81 km WSW of Coquimbo, Chile",us,red
31.608,-104.096,6.79,2.1,"43 km NW of Toyah, Texas",tx,red
51.5,178.659,49.9,2.9,"Rat Islands, Aleutian Islands, Alaska",ak,red
19.359,-155.296,1.4,2.49,"11 km SW of Volcano, Hawaii",hv,red
67.887,-158.357,12.0,1.5,"91 km NNW of Ambler, Alaska",ak,red
35.778,-117.576,2.64,2.29,"16 km W of Searles Valley, CA",ci,yellow
31.676,-104.37,6.12,3.5,"55 km S of Whites City, New Mexico",tx,red
62.494,-149.267,55.9,1.5,"43 km E of Chase, Alaska",ak,red
32.78,-116.891,-0.34,1.64,"5 km SE of Bostonia, CA",ci,yellow
31.675,-104.408,6.8,2.6,"55 km S of Whites City, New Mexico",tx,red
37.101,62.367,10.0,4.6,,us,red
65.728,-145.412,1.3,1.6,"32 km WNW of Central, Alaska",ak,red
55.422,-161.576,102.8,2.4,"62 km NE of King Cove, Alaska",ak,red
60.987,-150.259,45.5,1.7,"24 km ENE of Point Possession, Alaska",ak,red
18.049,-66.856,9.31,1.92,"1 km NNW of Yauco, Puerto Rico",pr,yellow
19.037,-65.018,25.0,3.47,Puerto Rico region,pr,yellow
12.572,-88.282,61.1,4.3,"73 km SSW of Chirilagua, El Salvador",us,red
61.374,-150.084,40.0,1.6,"5 km WNW of Point MacKenzie, Alaska",ak,red
61.132,-149.91,36.9,1.5,"9 km S of Anchorage, Alaska",ak,red
28.928,-98.091,10.83,2.1,"9 km SW of Falls City, Texas",tx,red
19.359,-155.301,1.81,1.71,"11 km SW of Volcano, Hawaii",hv,red
32.742,-100.681,7.9,2.4,"13 km NNE of Hermleigh, Texas",tx,red
19.384,-155.28,0.23,1.8,"8 km SW of Volcano, Hawaii",hv,red
19.385,-155.277,0.45,1.77,"7 km SW of Volcano, Hawaii",hv,red
53.747,-164.452,50.2,3.2,"Unimak Island region, Alaska",ak,red
19.388,-155.278,1.9,2.29,"7 km SW of Volcano, Hawaii",hv,red
55.575,-159.011,45.8,2.4,"38 km SSE of Perryville, Alaska",ak,red
27.731,56.118,10.0,5.3,"62 km NNW of Bandar Abbas, Iran",us,red
17.884,-66.87,12.5,2.16,"10 km SSE of Guánica, Puerto Rico",pr,yellow
51.98,177.588,5.0,2.1,,ak,red
19.356,-155.296,1.06,2.07,"11 km SW of Volcano, Hawaii",hv,red
17.986,-66.83,12.62,2.73,,pr,yellow
19.364,-155.291,1.72,2.08,,hv,red
28.924,-98.054,2.37,2.5,"7 km SSW of Falls City, Texas",tx,red
59.227,-150.997,42.0,1.8,"43 km SSE of Halibut Cove, Alaska",ak,red
57.912,-139.007,7.5,2.2,,ak,red
19.366,-155.296,1.26,1.82,"10 km SW of Volcano, Hawaii",hv,red
54.298,-161.295,10.84,2.7,"107 km SE of King Cove, Alaska",us,red
40.392,-111.645,10.47,1.95,,uu,green
37.421,23.174,99.05,4.4,"4 km ENE of Koilás, Greece",us,red
40.32,-124.062,31.45,2.8,"19 km E of Petrolia, CA",nc,yellow
62.707,-150.386,73.7,2.6,"30 km NE of Petersville, Alaska",ak,red
62.203,-150.486,4.1,1.8,"18 km SW of Trapper Creek, Alaska",ak,red
36.906,-118.219,2.93,1.76,"12 km N of Independence, CA",ci,yellow
-22.158,170.737,10.0,5.6,southeast of the Loyalty Islands,us,red
33.216,-117.842,16.77,2.41,"31 km SSW of Dana Point, CA",ci,yellow
60.324,-150.796,61.1,2.1,"19 km S of Funny River, Alaska",ak,red
51.642,-178.716,13.2,1.8,"146 km W of Adak, Alaska",ak,red
19.168,-155.491,31.5,2.27,"4 km SSW of Pāhala, Hawaii",hv,red
62.987,-151.058,120.6,2.2,"56 km NNW of Petersville, Alaska",ak,red
51.67,-178.476,10.3,2.3,"129 km W of Adak, Alaska",ak,red
14.902,-94.161,10.0,4.4,"117 km SSW of Manuel Ávila Camacho (Ponte Duro), Mexico",us,red
19.34,-155.298,0.63,2.01,"13 km SSW of Volcano, Hawaii",hv,red
38.835,-122.797,2.16,1.98,"7 km WNW of Cobb, CA",nc,yellow
46.202,-122.185,3.11,1.56,,uw,green
17.97,-66.947,9.43,2.85,"3 km WSW of Fuig, Puerto Rico",pr,yellow
19.367,-155.29,2.41,1.83,"10 km SW of Volcano, Hawaii",hv,red
44.669,-114.378,6.93,1.78,"21 km NNW of Challis, Idaho",mb,green
19.388,-155.288,1.39,1.96,"8 km SW of Volcano, Hawaii",hv,red
37.182,-117.243,7.2,1.6,California-Nevada border region,nn,yellow
31.684,-104.454,5.46,1.9,"55 km S of Whites City, New Mexico",tx,red
58.087,-153.27,40.6,1.5,"Kodiak Island region, Alaska",ak,red
31.679,-104.402,5.67,2.1,"55 km S of Whites City, New Mexico",tx,red
63.047,-150.737,114.6,1.7,"61 km N of Petersville, Alaska",ak,red
60.602,-152.137,84.6,2.0,"44 km W of Salamatof, Alaska",ak,red
36.883,-89.431,7.05,1.85,"3 km SE of Bertrand, Missouri",nm,green
19.379,-154.95,5.61,1.85,"10 km SSW of Leilani Estates, Hawaii",hv,red
53.658,-167.068,80.1,3.0,"42 km SW of Unalaska, Alaska",ak,red
36.235,-82.15,8.18,2.24,"8 km WNW of Roan Mountain, Tennessee",se,green
51.671,-179.535,75.6,2.2,"201 km W of Adak, Alaska",ak,red
19.342,-155.303,0.13,1.87,"Island of Hawaii, Hawaii",hv,red
-7.404,119.946,422.68,4.3,"121 km N of Labuan Bajo, Indonesia",us,red
17.939,-66.993,15.14,2.29,"6 km SE of La Parguera, Puerto Rico",pr,yellow
19.366,-155.294,1.0,1.74,"10 km SW of Volcano, Hawaii",hv,red
19.34,-155.293,1.77,1.89,"12 km SSW of Volcano, Hawaii",hv,red
18.366,-66.833,18.83,2.39,"1 km N of Quebrada, Puerto Rico",pr,yellow
51.599,179.025,46.9,1.6,"Rat Islands, Aleutian Islands, Alaska",ak,red
18.573,-66.735,23.1,2.74,"11 km N of Arecibo, Puerto Rico",pr,yellow
33.006,-117.909,0.75,2.98,"46 km ENE of San Clemente Is. (SE tip), CA",ci,yellow
27.689,56.09,10.0,5.3,"58 km NNW of Bandar Abbas, Iran",us,red
57.172,-156.329,3.4,1.6,"74 km ESE of Ugashik, Alaska",ak,red
17.91,-66.841,12.5,2.27,"9 km SE of Maria Antonia, Puerto Rico",pr,yellow
17.932,-66.836,11.24,2.47,"7 km SSW of Indios, Puerto Rico",pr,yellow
19.369,-155.283,3.55,1.73,"9 km SSW of Volcano, Hawaii",hv,red
-5.886,146.984,111.18,4.4,,us,red
19.373,-155.282,1.85,2.03,"9 km SSW of Volcano, Hawaii",hv,red
19.837,-155.81,12.23,1.66,"Island of Hawaii, Hawaii",hv,red
34.13,-118.504,6.84,1.97,"3 km S of Encino, CA",ci,yellow
35.621,-117.467,9.39,2.01,"17 km SSW of Searles Valley, CA",ci,yellow
58.475,-155.806,158.7,1.9,"55 km ESE of King Salmon, Alaska",ak,red
51.246,178.973,20.9,1.8,"Rat Islands, Aleutian Islands, Alaska",ak,red
17.906,-66.832,11.26,2.4,"9 km S of Indios, Puerto Rico",pr,yellow
19.167,-155.484,33.53,2.22,"Island of Hawaii, Hawaii",hv,red
59.042,-153.842,97.3,1.9,"68 km SSE of Pope-Vannoy Landing, Alaska",ak,red
17.976,-66.831,18.37,2.44,"2 km SSW of Indios, Puerto Rico",pr,yellow
53.524,-165.444,35.0,3.0,"71 km SSE of Akutan, Alaska",us,red
19.368,-155.29,0.86,1.74,,hv,red
63.474,-146.137,9.8,1.5,Central Alaska,ak,red
19.364,-155.284,1.95,1.77,"10 km SSW of Volcano, Hawaii",hv,red
37.432,-113.121,10.65,2.1,"13 km SSE of Kanarraville, Utah",uu,green
31.606,-103.969,8.9,2.1,"36 km NNW of Toyah, Texas",tx,red
59.417,-153.225,95.6,1.8,"64 km SE of Pedro Bay, Alaska",ak,red
54.62,-161.369,35.0,2.8,"78 km SE of King Cove, Alaska",us,red
18.781,-67.075,14.07,2.83,"31 km N of Isabela, Puerto Rico",pr,yellow
36.895,-121.623,5.34,1.77,"2 km ENE of Aromas, CA",nc,yellow
54.935,-160.418,34.8,2.1,"44 km S of Sand Point, Alaska",ak,red
-21.834,-68.628,136.06,4.3,"75 km NNE of Calama, Chile",us,red
27.704,56.142,10.0,5.5,southern Iran,us,red
18.511,-66.208,91.48,3.33,Puerto Rico region,pr,yellow
27.725,56.117,10.0,5.1,southern Iran,us,red
19.37,-155.289,0.88,1.79,"9 km SW of Volcano, Hawaii",hv,red
19.11,-67.761,56.0,3.59,"89 km NE of Punta Cana, Dominican Republic",pr,yellow
54.767,-160.675,13.0,3.0,"64 km S of Sand Point, Alaska",ak,red
51.659,179.606,24.63,1.63,"260 km W of Adak, Alaska",av,yellow
19.168,-155.494,31.13,2.16,"4 km SSW of Pāhala, Hawaii",hv,red
51.562,-176.844,25.7,1.6,"Andreanof Islands, Aleutian Islands, Alaska",ak,red
58.867,-154.326,119.0,1.7,"68 km SSE of Kokhanok, Alaska",ak,red
19.168,-155.492,30.85,2.31,"4 km SSW of Pāhala, Hawaii",hv,red
57.83,-156.376,127.9,1.9,"70 km ENE of Ugashik, Alaska",ak,red
61.037,-152.324,108.8,1.9,"64 km W of Tyonek, Alaska",ak,red
31.637,-104.3,1.35,1.7,,tx,red
28.554,-98.327,2.47,1.9,"17 km NW of Three Rivers, Texas",tx,red
-36.079,-69.919,171.22,4.6,"82 km N of Barrancas, Argentina",us,red
51.698,-176.478,47.3,2.3,"22 km SSE of Adak, Alaska",ak,red
37.53,-121.893,7.93,2.37,"8 km E of Fremont, CA",nc,yellow
53.252,-166.761,48.3,2.5,"70 km SSW of Unalaska, Alaska",ak,red
67.226,-167.873,1.5,2.2,"134 km NW of Shishmaref, Alaska",ak,red
60.03,-152.711,101.5,2.1,"55 km W of Happy Valley, Alaska",ak,red
38.167,-117.892,12.3,1.5,"31 km SE of Mina, Nevada",nn,yellow
37.433,-113.122,10.05,1.5,Utah,uu,green
60.276,-143.31,6.5,1.8,"130 km S of McCarthy, Alaska",ak,red
63.072,-150.085,99.4,1.7,"67 km WSW of Cantwell, Alaska",ak,red
59.858,-151.663,48.6,2.0,"Kenai Peninsula, Alaska",ak,red
34.029,-117.245,16.44,1.51,"3 km SE of Loma Linda, CA",ci,yellow
52.651,-174.449,188.9,3.0,"53 km NNW of Atka, Alaska",ak,red
62.162,-152.108,102.6,1.8,"41 km WNW of Skwentna, Alaska",ak,red
51.598,-179.133,64.1,2.1,"175 km W of Adak, Alaska",ak,red
31.678,-104.401,6.44,1.9,"55 km S of Whites City, New Mexico",tx,red
19.19,-155.49,35.73,1.7,"1 km SW of Pāhala, Hawaii",hv,red
63.94,-148.994,0.0,1.8,"9 km N of Healy, Alaska",ak,red
19.191,-155.492,33.58,2.02,"1 km SW of Pāhala, Hawaii",hv,red
39.744,-120.568,3.24,2.2,"0 km ESE of Clio, CA",nc,yellow
19.963,-155.469,39.84,2.23,"12 km S of Honoka‘a, Hawaii",hv,red
9.87,-84.37,12.72,4.1,"6 km WNW of Santiago, Costa Rica",us,red
19.275,-155.377,30.81,1.77,"13 km NE of Pāhala, Hawaii",hv,red
9.37,94.01,10.25,4.5,"289 km SSE of Port Blair, India",us,red
37.431,-113.121,9.7,1.73,"13 km SSE of Kanarraville, Utah",uu,green
37.349,-118.936,13.68,2.08,"31 km WSW of Round Valley, CA",nc,yellow
51.414,179.277,31.34,3.0,"Rat Islands, Aleutian Islands, Alaska",us,red
38.823,-122.853,3.25,1.72,"10 km WNW of The Geysers, CA",nc,yellow
17.942,147.532,10.0,4.5,Mariana Islands region,us,red
56.705,-152.577,3.4,2.7,"Kodiak Island region, Alaska",ak,red
63.208,-151.33,8.6,1.7,Central Alaska,ak,red
28.808,-98.464,3.96,1.8,"3 km ENE of Christine, Texas",tx,red
56.549,-152.26,7.8,2.7,"Kodiak Island region, Alaska",ak,red
25.119,125.477,13.56,4.6,"39 km NNE of Hirara, Japan",us,red
19.344,-155.304,2.89,1.88,"13 km SW of Volcano, Hawaii",hv,red
19.258,-155.39,31.82,1.82,"11 km ENE of Pāhala, Hawaii",hv,red
63.087,-150.957,126.4,1.8,"63 km SE of Denali National Park, Alaska",ak,red
17.959,-66.955,11.21,2.22,"5 km WSW of Guánica, Puerto Rico",pr,yellow
17.826,145.524,192.92,4.4,"290 km N of Saipan, Northern Mariana Islands",us,red
37.014,-119.764,8.93,2.18,"5 km NW of Friant, CA",nc,yellow
19.467,-155.44,6.83,2.86,"21 km W of Volcano, Hawaii",hv,red
19.343,-155.298,2.8,1.86,"12 km SSW of Volcano, Hawaii",hv,red
61.984,-150.55,52.0,1.5,"37 km NW of Willow, Alaska",ak,red
17.876,-66.85,14.88,2.18,"12 km SSE of Maria Antonia, Puerto Rico",pr,yellow
38.819,-122.765,1.91,1.93,"4 km W of Cobb, CA",nc,yellow
-29.35,-68.258,35.01,4.3,"65 km S of Vinchina, Argentina",us,red
33.428,-118.019,0.97,2.56,"23 km SSW of Newport Beach, CA",ci,yellow
47.896,-122.719,-0.03,1.83,"4 km SW of Port Ludlow, Washington",uw,green
-24.519,-67.023,172.92,5.0,"78 km WSW of San Antonio de los Cobres, Argentina",us,red
19.249,-155.365,30.52,2.11,"12 km ENE of Pāhala, Hawaii",hv,red
61.688,-150.936,55.0,2.0,"27 km NW of Susitna, Alaska",ak,red
33.507,-115.862,4.67,2.03,"7 km ESE of North Shore, CA",ci,yellow
51.465,-177.082,43.7,1.8,"55 km SW of Adak, Alaska",ak,red
32.686,-100.691,5.72,2.6,western Texas,tx,red
17.929,-66.848,18.82,2.27,"6 km SE of Maria Antonia, Puerto Rico",pr,yellow
-5.737,153.495,10.0,4.3,"205 km SE of Kokopo, Papua New Guinea",us,red
23.523,142.138,115.98,4.6,"Volcano Islands, Japan region",us,red
38.834,-122.815,1.84,1.75,"8 km W of Cobb, CA",nc,yellow
17.996,-66.832,15.95,2.31,"1 km W of Indios, Puerto Rico",pr,yellow
19.17,-155.492,30.81,2.21,"3 km SSW of Pāhala, Hawaii",hv,red
39.729,-120.549,6.9,1.6,"0 km N of Whitehawk, California",nn,yellow
19.273,-155.64,9.51,1.85,"18 km WNW of Pāhala, Hawaii",hv,red
53.565,-165.433,47.26,4.3,"67 km SSE of Akutan, Alaska",us,red
-19.134,-177.491,573.88,4.2,Fiji region,us,red
61.497,-149.929,39.3,2.0,"3 km SSE of Big Lake, Alaska",ak,red
39.63,-119.64,10.9,1.7,"6 km ESE of Spanish Springs, Nevada",nn,yellow
11.792,-86.858,58.12,4.2,"37 km W of Masachapa, Nicaragua",us,red
17.996,-66.932,10.47,2.95,"1 km WNW of Fuig, Puerto Rico",pr,yellow
-41.655,85.062,10.0,4.7,southeast Indian Ridge,us,red
19.34,-155.295,1.45,1.87,"13 km SSW of Volcano, Hawaii",hv,red
40.755,-124.311,26.33,2.93,"11 km WNW of Humboldt Hill, CA",nc,yellow
50.88,-179.107,10.0,3.9,"204 km WSW of Adak, Alaska",us,red
31.623,-103.973,5.72,2.2,western Texas,tx,red
25.157,125.539,10.0,4.6,"45 km NNE of Hirara, Japan",us,red
60.409,-150.795,53.6,2.4,"10 km S of Funny River, Alaska",ak,red
8.82,58.324,10.0,4.2,Carlsberg Ridge,us,red
51.917,-173.497,23.06,3.2,"Andreanof Islands, Aleutian Islands, Alaska",us,red
31.626,-103.977,5.23,1.7,"36 km WSW of Mentone, Texas",tx,red
25.113,125.504,9.54,4.9,"southwestern Ryukyu Islands, Japan",us,red
37.302,-104.505,5.0,2.8,"9 km NNW of El Moro, Colorado",us,red
47.61,-121.801,16.93,1.73,"8 km NE of Fall City, Washington",uw,green
42.946,-111.492,1.17,1.71,"33 km NNE of Soda Springs, Idaho",mb,green
40.322,-124.061,31.59,2.98,"19 km E of Petrolia, CA",nc,yellow
